Link,Location Name,Host Name,Address,Phone Number,Review Count
https://www.peerspace.com/pages/listings/5db0e0b6b4e6e7000e8b4798,"Spacious, Industrial, Modern Mojave Conference Room with Projector",Isaac L.,"Southwest Berkeley, Berkeley, CA",,3
https://www.peerspace.com/pages/listings/562ba5fdbabc9a480101e2b5,Stunning ultra modern huge loft,Nicolo S.,"South Prescott, Oakland, CA",,8
https://www.peerspace.com/pages/listings/56215a002240eb2800d642c6,"Grand historic landmark, gorgeous architecture and art, tons of natural light",EJ B.,"Lakeshore, Piedmont, CA",,5
https://www.peerspace.com/pages/listings/6115ad5dbf1931000d8d08f1,Berkeley Meeting Space with 5 Breakout Rooms,Chris V.,"Poets Corner, Berkeley, CA",,1
https://www.peerspace.com/pages/listings/5aa81d6bb6e0b41a00a6aee9,Large Open Space. Panoramic Views. Luxury. Tranquility. Woods. Trails.,Meirav Y.,"Woodminster, Oakland, CA",,7
https://www.peerspace.com/pages/listings/618f0cfd21ef57000df317c6,In The Heart Of Downtown Berkeley,Meiko A.,"Downtown Berkeley, Berkeley, CA",,0
https://www.peerspace.com/pages/listings/6173102b03a68b000c0b17c5,Stylish Downtown Oakland Office Lounge,Mario P.,"Northgate - Waverly, Oakland, CA",,0
https://www.peerspace.com/pages/listings/60f718cf0b4b6b000c890a59,Charming + Stylish Gem In Uptown Oakland!,SONAM D.,"Downtown Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/613bc96c8c75a3000c386af0,Industrial Modern Event Space,Valerie G.,"Oakland Ave - Harrison St, Oakland, CA",,2
https://www.peerspace.com/pages/listings/5cda2acaf923be000d3cdedc,Historic Industrial Arts Space,Ashleigh S.,"Hawthorne, Oakland, CA",,1
https://www.peerspace.com/pages/listings/60e206fa0a8c30000c974a4b,Spacious Open Concept Space That Inspires,Sara A.,"Bayview, San Francisco, CA",,16
https://www.peerspace.com/pages/listings/5b03a65f387f313800e36d14,Elihu Suite: Dowtown Mezzanine with Balcony and Natural Light,Simon S.,"Downtown Oakland, Oakland, CA",,9
https://www.peerspace.com/pages/listings/5b28587380cfcd0d00df4ca6,Spacious Sunlit Urban Sanctuary,Heather M.,"Temescal, Oakland, CA",,1
https://www.peerspace.com/pages/listings/5759f8fa3a13b609007717ca,"Craft Brewery and Tasting Room in Dogpatch, San Francisco",Aaron & Greg K.,"Dogpatch, San Francisco, CA",,4
https://www.peerspace.com/pages/listings/577fd71e7cdf7209005e838b,Historic Building from 1920s: Hybrid Events Available,Araceli K.,"North Berkeley, Berkeley, CA",,0
https://www.peerspace.com/pages/listings/5ab6ea853eb9ac38001e7629,"Industrial Location, Bright Space in the Dogpatch",Serena C.,"Potrero Hill, San Francisco, CA",,0
https://www.peerspace.com/pages/listings/5c58e818961209000e684f6e,Urban Oasis - Oakland Art Gallery (Dimond/Fruitvale area),Leslie G.,"School, Oakland, CA",,0
https://www.peerspace.com/pages/listings/60446b9788e428000c6203ee,Converted Storefront Church,Gary O.,"Southwest Berkeley, Berkeley, CA",,0
https://www.peerspace.com/pages/listings/5e65e8a3d92feb000c25239b,Bright and Modern Top Floor Apartment with City Skyline Views,Jamal T.,"Jingletown, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5fe81f0678770b000d0ca091,Modern Bohemian Apartment In Dogpatch With Rooftop View,Li Y.,"Dogpatch, San Francisco, CA",,0
https://www.peerspace.com/pages/listings/61a1140321ef57000df6712d,"7,200 Square Foot Industrial Garment Reconstruction Workshop",Mercy F.,"Dogpatch, San Francisco, CA",,0
https://www.peerspace.com/pages/listings/5d66fb77bde64f000ff52e90,Urban Loft Event and Workspace,Laura A.,"Frick, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5e1f81ccf670ae000db5f54c,Open Layout Meeting Space w/ Ample Seating + TV,Micheal F.,"Northwest Berkeley, Berkeley, CA",,0
https://www.peerspace.com/pages/listings/5aa73110b6e0b41a00a6a5ea,Stunning Converted Church with Dramatic Open Space and Amazing Views in Berkeley,Josiah M.,"South Berkeley, Berkeley, CA",,6
https://www.peerspace.com/pages/listings/5b32d1f022c3580c003a7826,Newly Renovated Office / Co-Working Space in Heart of West Oakland,Nat R.,"West Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5c8c5e25338d65000dd9789b,"Design-forward Rockridge (Oakland) salon + education auditorium for shoots, events, Ted Talks :)",Brett F.,"Rockridge, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5e0edaedf670ae000db2d336,"Coffee Shop, Tea House, Community Hub, Shared Workspace Cafe",Pedro G.,"Clinton, Oakland, CA",,0
https://www.peerspace.com/pages/listings/588fe30f79d81c0900bafb59,"Cozy, Warm, Inviting, Workshop Space",Scott & Jane L.,"Emeryville, CA",,1
https://www.peerspace.com/pages/listings/6154e86a1d8fdb000d9bfc1e,Modern Industrial Photography Studio / Office Workspace with Beautiful Natural Lighting,Amir S.,"South Kennedy Tract, Oakland, CA",,0
https://www.peerspace.com/pages/listings/58ed8a5e6191d20b00481c1b,Berkeley Hills Event/Off-Site Retreat,Tan Le H.,"Claremont Hills, Berkeley, CA",,1
https://www.peerspace.com/pages/listings/57f5c4718dd61f090050a40f,"Spacious Urban Loft with great lighting, high ceilings and amazing view.",Bruce V.,"West Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/61b3c5b821ef57000dfa2bab,Newly Renovated Home on a Hill with Amazing Views,Neel A.,"Piedmont Avenue, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5bc0c85ab1677827002bbc0b,"Warm, Industrial Coffee Shop Meeting Space with Natural Light",Floy A.,"Southwest Berkeley, Berkeley, CA",,3
https://www.peerspace.com/pages/listings/5b29870880cfcd0d00df5de8,Elegant Ballroom Meeting Space,Jeremy I.,"Downtown Oakland, Oakland, CA",,3
https://www.peerspace.com/pages/listings/5a45d5e75c4f080c00143c76,Exclusive Venue with Multiple Rooms in West Oakland,Glenn H.,"West Oakland, Oakland, CA",,2
https://www.peerspace.com/pages/listings/618af98521ef57000df23e63,Sun-lit Space for Pop Ups and Meetings,Chris V.,"Southwest Berkeley, Berkeley, CA",,0
https://www.peerspace.com/pages/listings/6168d0ce03a68b000c08d74c,Shattuck Highly-functional Space,Chris V.,"South Berkeley, Berkeley, CA",,0
https://www.peerspace.com/pages/listings/607d1fe7e246d0000c11b271,Eclectic Industrial Loft in Urban Oakland,Michael K.,"Coliseum Industrial, Oakland, CA",,9
https://www.peerspace.com/pages/listings/5ce09ca9f923be000d3dcf2b,Creative Space in Downtown Oakland,Simon S.,"Downtown Oakland, Oakland, CA",,8
https://www.peerspace.com/pages/listings/6196b44021ef57000df4bfe3,Broadway Gallery: Beautiful Downtown Event Venue with Natural Lighting,Simon S.,"Downtown Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5b037fb2387f313800e36c95,Lionel Suite: Modern Mezzanine Gallery with Natural Lighting,Simon S.,"Downtown Oakland, Oakland, CA",,2
https://www.peerspace.com/pages/listings/5b03aefd387f313800e36d57,Beckford Creative Event Loft with Beautiful Views,Simon S.,"Downtown Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5b3ff3e4875a771d00e654cd,Infinity Home in Berkeley (M),Cindi O.,"Claremont Hills, Berkeley, CA",,0
https://www.peerspace.com/pages/listings/5b3fdc17a1534d1a0021c0ed,Citrine Home in the East Bay (M),Cindi O.,"Merriewood, Oakland, CA",,1
https://www.peerspace.com/pages/listings/5b48f9c1a1534d1a0022033a,860 Loft in San Francisco (M),Cindi O.,"Bayview, San Francisco, CA",,1
https://www.peerspace.com/pages/listings/5cb8eb8cfa938c000cb42618,Modern Sky View Lounge in Mission Bay,Lauren C.,"Mission Bay, San Francisco, CA",,1
https://www.peerspace.com/pages/listings/5b4e9b2101f13931008c42be,Urban Wine Bar in West Oakland's upcoming Prescott Area,Montgomery P.,"Prescott, Oakland, CA",,23
https://www.peerspace.com/pages/listings/5a20355f3255217200910ab3,Modern Loft-Style Photography Gallery,Diane M.,"Emeryville, CA",,28
https://www.peerspace.com/pages/listings/5ba414857ba2cb0f0066b4f2,Comfortable Cafe & Patio With Full Barista Service,Robert M.,"Poets Corner, Berkeley, CA",,12
https://www.peerspace.com/pages/listings/5e68174d729e33000ca10b15,Get Away From The Office To This Upscale Oakland Smarthome | Minutes To San Francisco,Terron W.,"McClymonds, Oakland, CA",,3
https://www.peerspace.com/pages/listings/60be3a3da89240000cbda01f,Unique Gorgeous Meeting Space,Terron W.,"West Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5a9ac21df933160c003f8576,Spacious Meeting Space in Photo Studio | Downtown Oakland,Jason G.,"Downtown Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/610d74e0918e42000c17ed45,Large Brewery with Unique Atmosphere,Sarah B.,"West Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5d7ab65c0aca8d000ee85b1c,The 30 by 30 Photo Studio and Conference Room,Pilar Z.,"Hoover - Foster, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5d7ad7000aca8d000ee867c2,Bright Photo Shoot or Workshop Space in the Old Yogurt Factory near Uptown Oakland,Pilar Z.,"Hoover - Foster, Oakland, CA",,0
https://www.peerspace.com/pages/listings/6150bf4c42724c000deb834b,Oakland's Unique Modern Loft,Derek B.,"West Oakland, Oakland, CA",,0
https://www.peerspace.com/pages/listings/5b824884fb3e650b00539c06,Historic Cathedral Building,Lucretia B.,"Downtown Oakland, Oakland, CA",,2
https://www.peerspace.com/pages/listings/5f4ea4f63737e0000d843848,Day office in the Heart of Temescal,Sara S.,"Temescal, Oakland, CA",,1
https://www.peerspace.com/pages/listings/5952d23e9567270a0043621b,Luxury Offsite Lounge with Full Catering Kitchen,Lauren A.,"South of Market, San Francisco, CA",,22
https://www.peerspace.com/pages/listings/5e99e7c7802f4a000ca52e0b,Mid-Century Penthouse 2 Blocks from Lake Merritt,Karen G.,"Adams Point, Oakland, CA",,2
https://www.peerspace.com/pages/listings/5dcdb13b380f0f000da6ab42,"Artistic, Formal Conference Room with 65"" Screen",Cecilia A.,"Southwest Berkeley, Berkeley, CA",,0
